Cluster,Ray
Ptr03,0.186986116
Ptr03,0.181807765
Ptr03,0.134341933
Ptr03,0.063072217
Ptr03,0.128708148
Ptr03,0.100091821
Ptr03,0.140158882
Ptr03,0.115248832
Ptr03,0.112912555
Ptr03,0.152883677
Ptr03,0.215447129
Ptr03,0.176168148
Ptr03,0.186755516
Ptr03,0.220220359
Ptr03,0.148502551
Ptr03,0.14222105
Ptr03,0.13608437
Ptr03,0.157903224
Ptr03,0.179810084
Ptr03,0.135934358
Ptr03,0.159965278
Ptr03,0.207195113
Ptr03,0.15284881
Ptr03,0.153395974
Ptr03,0.140608691
Ptr03,0.183453881
Ptr03,0.161382834
Ptr03,0.139151007
Ptr03,0.213002729
Ptr03,0.139156621
Ptr03,0.11201907
Ptr03,0.197169815
Ptr03,0.149289901
Ptr03,0.16127893
Ptr03,0.165995921
Ptr03,0.175095483
Ptr03,0.12885104
Ptr03,0.20759288
Ptr03,0.175856775
Ptr03,0.137726203
Ptr03,0.104680123
Ptr03,0.093968205
Ptr03,0.196470479
Ptr03,0.076951957
Ptr03,0.139245088
Ptr03,0.117747516
Ptr03,0.136298044
Ptr03,0.127327281
Ptr03,0.154451733
Ptr03,0.158881046
Ptr03,0.174678698
Ptr03,0.099139981
Ptr03,0.144200154
Ptr03,0.125594176
Ptr03,0.180847333
Ptr03,0.142139579
Ptr03,0.180087101
Ptr03,0.156834294
Ptr03,0.123389973
Ptr03,0.138305312
Ptr03,0.150996868
Ptr03,0.165704044
Ptr03,0.143271473
Ptr03,0.140805474
Ptr03,0.177763418
Ptr03,0.147512603
Ptr03,0.167196301
Ptr03,0.113510033
Ptr03,0.174049206
Ptr03,0.149518254
Ptr03,0.147927963
Ptr03,0.207679395
Ptr03,0.205298393
Ptr03,0.138306242
Ptr03,0.130280745
Ptr03,0.116819769
Ptr03,0.183905673
Ptr03,0.207326157
Ptr03,0.203038337
Ptr03,0.13618135
Ptr03,0.151328186
Ptr03,0.146771422
Ptr03,0.167609649
Ptr03,0.185617852
Ptr03,0.160153118
Ptr03,0.149493129
Ptr03,0.089752426
Ptr03,0.141352997
Ptr03,0.202105472
Ptr03,0.188972301
Ptr03,0.119206251
Ptr03,0.053986368
Ptr03,0.14746035
Ptr03,0.174952469
Ptr03,0.158854646
Ptr03,0.121922206
Ptr03,0.160331665
Ptr03,0.15037373
Ptr03,0.127013014
Ptr03,0.187842319
Ptr03,0.219955436
Ptr03,0.207297367
Ptr03,0.226248314
Ptr03,0.128026174
Ptr03,0.195135529
Ptr03,0.175847876
Ptr03,0.145095529
Ptr03,0.140806285
Ptr03,0.112092866
Ptr03,0.080070323
Ptr03,0.081243536
Ptr03,0.225263128
Ptr03,0.136516708
Ptr03,0.187848453
Ptr03,0.243404551
Ptr03,0.175173951
Ptr03,0.174564896
Ptr03,0.122304888
Ptr03,0.143305397
Ptr03,0.171021403
Ptr03,0.108713063
Ptr03,0.246612089
Ptr03,0.091469561
Ptr03,0.228733432
Ptr03,0.193928422
Ptr03,0.155453026
Ptr03,0.134104013
Ptr03,0.112047154
Ptr03,0.216637281
Ptr03,0.151405317
Ptr03,0.145142938
Ptr03,0.153220983
Ptr03,0.115249035
Ptr03,0.159544325
Ptr03,0.157691517
Ptr03,0.105567124
Ptr03,0.184862542
Ptr03,0.18536078
Ptr03,0.152113447
Ptr03,0.162917996
Ptr03,0.126578904
Ptr03,0.118141872
Ptr03,0.132597557
Ptr03,0.208727967
Ptr03,0.124500619
Ptr03,0.14095576
Ptr03,0.145871004
Ptr03,0.161131857
Ptr03,0.204704475
Ptr03,0.140119866
Ptr03,0.123066095
Ptr03,0.139005964
Ptr03,0.154746822
Ptr03,0.178379501
Ptr03,0.132846429
Ptr03,0.146284839
Ptr03,0.172497028
Ptr03,0.173085147
Ptr03,0.101635647
Ptr03,0.124739753
Ptr03,0.095111427
Ptr03,0.158086725
Ptr03,0.17138307
Ptr03,0.116741696
Ptr03,0.094560765
Ptr03,0.205043938
Ptr03,0.185804485
Ptr03,0.169647519
Ptr03,0.14136728
Ptr03,0.178628679
Ptr03,0.154659854
Ptr03,0.211731603
Ptr03,0.125789454
Ptr03,0.166101574
Ptr03,0.166561337
Ptr03,0.115183777
Ptr03,0.111575488
Ptr03,0.130420598
Ptr03,0.165899317
Ptr03,0.166156793
Ptr03,0.093463142
Ptr03,0.164015808
Ptr03,0.105622266
Ptr03,0.178815466
Ptr03,0.152431456
Ptr03,0.133438661
Ptr03,0.138198264
Ptr03,0.148043905
Ptr03,0.156233973
Ptr03,0.217600598
Ptr03,0.224488024
Ptr03,0.145564211
Ptr03,0.1700117
Ptr03,0.18442683
Ptr03,0.152779717
Ptr03,0.119661082
Ptr03,0.118903898
Ptr03,0.124058174
Ptr03,0.13779253
Ptr03,0.166552572
Ptr03,0.249301333
Ptr03,0.117525854
Ptr03,0.157979938
Ptr03,0.109332486
Ptr03,0.133689551
Ptr03,0.122082274
Ptr03,0.101576022
Ptr03,0.161891338
Ptr03,0.137818043
Ptr03,0.173965543
Ptr03,0.143429742
Ptr03,0.111287045
Ptr03,0.152517442
Ptr03,0.265148527
Ptr03,0.10792736
Ptr03,0.134235789
Ptr03,0.239960489
Ptr03,0.137022458
Ptr03,0.139120585
Ptr03,0.204909249
Ptr03,0.130509513
Ptr03,0.164037093
Ptr03,0.150205829
Ptr03,0.141159503
Ptr03,0.157942479
Ptr03,0.116604074
Ptr03,0.176181684
Ptr03,0.128328202
Ptr03,0.105980307
Ptr03,0.120978946
Ptr03,0.205171963
Ptr03,0.155811717
Ptr03,0.169369452
Ptr03,0.091280902
Ptr03,0.161628007
Ptr03,0.119945334
Ptr03,0.157815353
Ptr03,0.154933649
Ptr03,0.108759315
Ptr03,0.113318041
Ptr03,0.144168859
Ptr03,0.163439207
Ptr03,0.106825247
Ptr03,0.077784954
Ptr03,0.147797334
Ptr03,0.13555966
Ptr03,0.182330896
Ptr03,0.118907677
Ptr03,0.165102582
Ptr03,0.135754667
Ptr03,0.151191955
Ptr03,0.160037656
Ptr03,0.21133713
Ptr03,0.211746476
Ptr03,0.127278079
Ptr03,0.121597104
Ptr03,0.129885606
Ptr03,0.086233124
Ptr03,0.148120644
Ptr03,0.1587798
Ptr03,0.090843951
Ptr03,0.186976044
Ptr03,0.128284479
Ptr03,0.157553149
Ptr03,0.207452149
Ptr03,0.178189769
Ptr03,0.202410002
Ptr03,0.131478494
Ptr03,0.144262506
Ptr03,0.105509939
Ptr03,0.149405147
Ptr03,0.187894275
Ptr03,0.088348279
Ptr03,0.163613091
Ptr03,0.192632561
Ptr03,0.178244653
Ptr03,0.20205292
Ptr03,0.15787061
Ptr03,0.18112293
Ptr03,0.130971416
Ptr03,0.152386144
Ptr03,0.130571472
Ptr03,0.207432186
Ptr03,0.156757733
Ptr03,0.215017153
Ptr03,0.110803765
Ptr03,0.158384013
Ptr03,0.160963907
Ptr03,0.205727469
Ptr03,0.076420615
Ptr03,0.13434283
Ptr03,0.112604438
Ptr03,0.160859555
Ptr03,0.138282816
Ptr03,0.118527589
Ptr03,0.148229764
Ptr03,0.141769587
Ptr03,0.156363084
Ptr03,0.118811998
Ptr03,0.13824396
Ptr03,0.193667512
Ptr03,0.11186506
Ptr03,0.100998756
Ptr03,0.133925447
Ptr03,0.095760931
Ptr03,0.189939067
Ptr03,0.14649325
Ptr03,0.113121596
Ptr03,0.143305606
Ptr03,0.164582334
Ptr03,0.201469539
Ptr03,0.210259716
Ptr03,0.141152255
Ptr03,0.144704775
Ptr03,0.09782855
Ptr03,0.156754588
Ptr03,0.139441894
Ptr03,0.096655268
Ptr03,0.157870023
Ptr03,0.170695162
Ptr03,0.116888174
Ptr03,0.13879811
Ptr03,0.165560133
Ptr03,0.127862577
Ptr03,0.187957004
Ptr03,0.173520097
Ptr03,0.125997645
Ptr03,0.116263158
Ptr03,0.146027797
Ptr03,0.123140034
Ptr03,0.189763377
Ptr03,0.200697866
Ptr03,0.135532517
Ptr03,0.236400993
Ptr03,0.185135834
Ptr03,0.12267332
Ptr03,0.176656347
Ptr03,0.180622347
Ptr03,0.125405152
Ptr03,0.226029988
Ptr03,0.230518194
Ptr03,0.153670113
Ptr03,0.194313721
Ptr03,0.146739077
Ptr03,0.222611282
Ptr03,0.220301893
Ptr03,0.139995406
Ptr03,0.133035408
Ptr03,0.102056723
Ptr03,0.203905615
Ptr03,0.171415006
Ptr03,0.184503892
Ptr03,0.131362226
Ptr03,0.147160408
Ptr03,0.100994711
Ptr03,0.137608319
Ptr03,0.114458925
Ptr03,0.138548803
Ptr03,0.137611819
Ptr03,0.156004195
Ptr03,0.196038003
Ptr03,0.168724294
Ptr03,0.141091508
Ptr03,0.11661878
Ptr03,0.153088088
Ptr03,0.131385179
Ptr03,0.181873036
Ptr03,0.19212301
Ptr03,0.115731761
Ptr03,0.205548388
Ptr03,0.138703813
Ptr03,0.18762251
Ptr03,0.132598173
Ptr03,0.187987466
Ptr03,0.139288256
Ptr03,0.207850477
Ptr03,0.16124203
Ptr03,0.14149825
Ptr03,0.15837277
Ptr03,0.170400663
Ptr03,0.200556556
Ptr03,0.137918204
Ptr03,0.213202685
Ptr03,0.138861335
Ptr03,0.109775426
Ptr03,0.094613495
Ptr03,0.128223669
Ptr03,0.126880441
Ptr04,0.159587025
Ptr04,0.141129881
Ptr04,0.056591397
Ptr04,0.129388059
Ptr04,0.147441076
Ptr04,0.095535167
Ptr04,0.0695234
Ptr04,0.111403829
Ptr04,0.097957585
Ptr04,0.149749604
Ptr04,0.106111298
Ptr04,0.08470862
Ptr04,0.05999211
Ptr04,0.121236098
Ptr04,0.078182306
Ptr04,0.073273261
Ptr04,0.114307025
Ptr04,0.14160039
Ptr04,0.099875706
Ptr04,0.073371611
Ptr04,0.089625391
Ptr04,0.03980568
Ptr04,0.131300045
Ptr04,0.102950807
Ptr04,0.172096845
Ptr04,0.092374471
Ptr04,0.099526887
Ptr04,0.174206624
Ptr04,0.053013509
Ptr04,0.195376705
Ptr04,0.05328696
Ptr04,0.11757655
Ptr04,0.178574171
Ptr04,0.107596141
Ptr04,0.122880789
Ptr04,0.132428762
Ptr04,0.074136696
Ptr04,0.053142013
Ptr04,0.273145355
Ptr04,0.187907913
Ptr04,0.066703165
Ptr04,0.087351819
Ptr04,0.068951472
Ptr04,0.054764263
Ptr04,0.0823696
Ptr04,0.089914687
Ptr04,0.07064865
Ptr04,0.077903404
Ptr04,0.219818737
Ptr04,0.076484726
Ptr04,0.067606861
Ptr04,0.088746044
Ptr04,0.119497982
Ptr04,0.084964181
Ptr04,0.082422556
Ptr04,0.080931138
Ptr04,0.12632142
Ptr04,0.166016904
Ptr04,0.063037814
Ptr04,0.127137673
Ptr04,0.076907346
Ptr04,0.090886994
Ptr04,0.039855722
Ptr04,0.131562936
Ptr04,0.093384845
Ptr04,0.2033892
Ptr04,0.05572399
Ptr04,0.113754635
Ptr04,0.039732711
Ptr04,0.095643471
Ptr04,0.199363302
Ptr04,0.066735719
Ptr04,0.096891401
Ptr04,0.314757029
Ptr04,0.131419484
Ptr04,0.138123848
Ptr04,0.194314513
Ptr04,0.158542321
Ptr04,0.083180908
Ptr04,0.139899404
Ptr04,0.093789975
Ptr04,0.113373355
Ptr04,0.139984666
Ptr04,0.158119123
Ptr04,0.089113171
Ptr04,0.118696412
Ptr04,0.104636132
Ptr04,0.05853289
Ptr04,0.089304336
Ptr04,0.149239531
Ptr04,0.168058749
Ptr04,0.145050846
Ptr04,0.072719298
Ptr04,0.320404535
Ptr04,0.048467416
Ptr04,0.107892935
Ptr04,0.139971021
Ptr04,0.143956238
Ptr04,0.110024573
Ptr04,0.036414
Ptr04,0.062078564
Ptr04,0.190558684
Ptr04,0.065181257
Ptr04,0.071342347
Ptr04,0.14423923
Ptr04,0.142643012
Ptr04,0.109914425
Ptr04,0.103647568
Ptr04,0.06928685
Ptr04,0.105525492
Ptr04,0.075239661
Ptr04,0.171183056
Ptr04,0.106098241
Ptr04,0.129806309
Ptr04,0.076294399
Ptr04,0.067848125
Ptr04,0.217501723
Ptr04,0.044775571
Ptr04,0.081909477
Ptr04,0.177153328
Ptr04,0.134480499
Ptr04,0.192444565
Ptr04,0.15851919
Ptr04,0.061275335
Ptr04,0.10332419
Ptr04,0.07670237
Ptr04,0.109202106
Ptr04,0.165262856
Ptr04,0.14225483
Ptr04,0.086373818
Ptr04,0.134278157
Ptr04,0.077696613
Ptr04,0.167087338
Ptr04,0.089705691
Ptr04,0.088577512
Ptr04,0.080293825
Ptr04,0.04819523
Ptr04,0.185843753
Ptr04,0.051117057
Ptr04,0.090732908
Ptr04,0.041179302
Ptr04,0.085720532
Ptr04,0.074476201
Ptr04,0.12124465
Ptr04,0.077242517
Ptr04,0.087230694
Ptr04,0.127108951
Ptr04,0.077482173
Ptr04,0.183002972
Ptr04,0.088146851
Ptr04,0.099447989
Ptr04,0.195964651
Ptr04,0.058293935
Ptr04,0.138016124
Ptr04,0.093110355
Ptr04,0.121671203
Ptr04,0.157754392
Ptr04,0.078122261
Ptr04,0.170071366
Ptr04,0.191720709
Ptr04,0.098035487
Ptr04,0.076724139
Ptr04,0.111319663
Ptr04,0.053845889
Ptr04,0.10107374
Ptr04,0.036049465
Ptr04,0.086281616
Ptr04,0.091366062
Ptr04,0.132489947
Ptr04,0.115945699
Ptr04,0.238208733
Ptr04,0.198075908
Ptr04,0.110116869
Ptr04,0.131898376
Ptr04,0.107743512
Ptr04,0.159728197
Ptr04,0.045703248
Ptr04,0.068134509
Ptr04,0.083170448
Ptr04,0.092902373
Ptr04,0.105894195
Ptr04,0.058264107
Ptr04,0.11467581
Ptr04,0.149141561
Ptr04,0.06770914
Ptr04,0.081563114
Ptr04,0.094306258
Ptr04,0.076326442
Ptr04,0.106279825
Ptr04,0.171998997
Ptr04,0.100242192
Ptr04,0.109102535
Ptr04,0.129759559
Ptr04,0.070498532
Ptr04,0.155361953
Ptr04,0.079694928
Ptr04,0.083021025
Ptr04,0.077185807
Ptr04,0.049302035
Ptr04,0.133848608
Ptr04,0.043647177
Ptr04,0.075590682
Ptr04,0.142966993
Ptr04,0.043189616
Ptr04,0.120616236
Ptr04,0.084278665
Ptr04,0.089647315
Ptr04,0.09692752
Ptr04,0.102441553
Ptr04,0.063405144
Ptr04,0.15206457
Ptr04,0.075906661
Ptr04,0.105406479
Ptr04,0.22905041
Ptr04,0.12906156
Ptr04,0.067527582
Ptr04,0.109529417
Ptr04,0.087054249
Ptr04,0.085118312
Ptr04,0.067482448
Ptr04,0.054687095
Ptr04,0.064008474
Ptr04,0.1441057
Ptr04,0.074512721
Ptr04,0.080176208
Ptr04,0.131314732
Ptr04,0.076508916
Ptr04,0.126865488
Ptr04,0.077507489
Ptr04,0.066151568
Ptr04,0.120037248
Ptr04,0.06760333
Ptr04,0.077060942
Ptr04,0.088998293
Ptr04,0.068472162
Ptr04,0.075621002
Ptr04,0.059856049
Ptr04,0.132851497
Ptr04,0.08119358
Ptr04,0.101774549
Ptr04,0.082832026
Ptr04,0.286039257
Ptr04,0.098928778
Ptr04,0.133117324
Ptr04,0.160556331
Ptr04,0.083081299
Ptr04,0.101412469
Ptr04,0.036532369
Ptr04,0.076356096
Ptr04,0.074215354
Ptr04,0.129377013
Ptr04,0.179774069
Ptr04,0.198594813
Ptr04,0.061174092
Ptr04,0.20696242
Ptr04,0.072201544
Ptr04,0.11038834
Ptr04,0.064408748
Ptr04,0.047274074
Ptr04,0.093054254
Ptr04,0.074853031
Ptr04,0.071944827
Ptr04,0.152060371
Ptr04,0.129091218
Ptr04,0.055237807
Ptr04,0.070875115
Ptr04,0.112037744
Ptr04,0.077128884
Ptr04,0.069097222
Ptr04,0.213413967
Ptr04,0.063568958
Ptr04,0.107703809
Ptr04,0.050952416
Ptr04,0.039931428
Ptr04,0.0949782
Ptr04,0.060689598
Ptr04,0.105315584
Ptr04,0.101480298
Ptr04,0.154317107
Ptr04,0.047620718
Ptr04,0.149812803
Ptr04,0.060606542
Ptr04,0.059387453
Ptr04,0.103953457
Ptr04,0.089842647
Ptr04,0.09828389
Ptr04,0.084568931
Ptr04,0.103651518
Ptr04,0.083232158
Ptr04,0.082793964
Ptr04,0.102908594
Ptr04,0.122283855
Ptr04,0.188868069
Ptr04,0.167850209
Ptr04,0.117044109
Ptr04,0.036005586
Ptr04,0.146587374
Ptr04,0.040714789
Ptr04,0.097778353
Ptr04,0.116344692
Ptr04,0.086559387
Ptr04,0.102313226
Ptr04,0.087515816
Ptr04,0.05883877
Ptr04,0.06009353
Ptr04,0.050638117
Ptr04,0.11009102
Ptr04,0.096621076
Ptr04,0.091543743
Ptr04,0.087903232
Ptr04,0.317385963
Ptr04,0.146331367
Ptr04,0.082333306
Ptr04,0.10192961
Ptr04,0.127921132
Ptr04,0.174293821
Ptr04,0.136213599
Ptr04,0.146398192
Ptr04,0.086084926
Ptr04,0.092913727
Ptr04,0.062926925
Ptr04,0.237778016
Ptr04,0.10418634
Ptr04,0.11369444
Ptr04,0.130210097
Ptr04,0.165019167
Ptr04,0.063028133
Ptr04,0.157416555
Ptr04,0.062595991
Ptr04,0.097596035
Ptr04,0.134126078
Ptr04,0.14270704
Ptr04,0.156813507
Ptr04,0.090682866
Ptr04,0.088441871
Ptr04,0.083301083
Ptr04,0.102116334
Ptr04,0.061163355
Ptr04,0.058029014
Ptr04,0.076076699
Ptr04,0.048478452
Ptr04,0.103646913
Ptr04,0.140871597
Ptr04,0.100245034
Ptr04,0.051496799
Ptr04,0.075906558
Ptr04,0.100179308
Ptr04,0.137347196
Ptr04,0.055596646
Ptr04,0.048034325
Ptr04,0.13071941
Ptr04,0.061602796
Ptr04,0.059735599
Ptr04,0.199957515
Ptr04,0.078673672
Ptr04,0.089597628
Ptr04,0.10268353
Ptr04,0.074701056
Ptr04,0.30326508
Ptr04,0.066818562
Ptr04,0.114396878
Ptr04,0.157372182
Ptr04,0.053537052
Ptr04,0.163014184
Ptr04,0.105488444
Ptr04,0.05987176
Ptr04,0.160622527
Ptr04,0.099549555
Ptr04,0.080679257
Ptr04,0.048363696
Ptr04,0.073996359
Ptr04,0.181755585
Ptr04,0.052399661
Ptr04,0.137383041
Ptr04,0.084261266
Ptr04,0.083883098
Ptr04,0.195583535
Ptr04,0.102723814
Ptr04,0.17011447
Ptr04,0.144217848
Ptr04,0.071146471
Ptr04,0.147969877
Ptr04,0.088712294
Ptr04,0.094325682
Ptr04,0.07737254
Ptr04,0.132616114
Ptr04,0.100255983
Ptr04,0.147731744
Ptr04,0.106291189
Ptr04,0.079040782
Ptr04,0.132265866
Ptr04,0.039943168
Ptr04,0.057821904
Ptr04,0.127094067
Ptr04,0.076160383
Ptr04,0.107559408
Ptr04,0.152385389
Ptr04,0.110093563
Ptr04,0.137045844
Ptr04,0.110484443
Ptr04,0.069813925
Ptr04,0.092752338
Ptr04,0.087784537
Ptr04,0.045777395
Ptr04,0.065795245
Ptr04,0.071859418
Ptr04,0.135961051
Ptr04,0.047419391
Ptr04,0.079390523
Ptr04,0.090918421
Ptr04,0.099669967
Ptr04,0.134583866
Ptr04,0.089025833
Ptr04,0.153718047
Ptr04,0.124182338
Ptr04,0.050326877
Ptr04,0.264518974
Ptr04,0.069716821
Ptr04,0.083585018
Ptr04,0.131379058
Ptr04,0.073968329
Ptr04,0.087620783
Ptr04,0.057612974
Ptr04,0.055376245
Ptr04,0.063322559
Ptr04,0.040389543
Ptr04,0.035012245
Ptr04,0.096830964
Ptr04,0.113339965
Ptr04,0.068514382
Ptr04,0.040873982
Ptr04,0.114679906
Ptr04,0.081643019
Ptr04,0.097471766
Ptr04,0.193265017
Ptr04,0.187027921
Ptr04,0.182965501
Ptr04,0.063161692
Ptr04,0.142945945
Ptr04,0.08734256
Ptr04,0.06222051
Ptr04,0.143052108
Ptr04,0.127191331
Ptr04,0.056080533
Ptr04,0.056611541
Ptr04,0.113565714
Ptr04,0.074626355
Ptr04,0.082509838
Ptr04,0.122840242
Ptr04,0.046226186
Ptr04,0.176973239
Ptr04,0.312073964
Ptr04,0.099387823
Ptr04,0.049292483
Ptr04,0.063589682
Ptr04,0.127613393
Ptr04,0.060822286
Ptr04,0.131776628
Ptr04,0.054061261
Ptr04,0.075807975
Ptr04,0.098312982
Ptr04,0.106481485
Ptr04,0.056135974
Ptr04,0.149935782
Ptr04,0.088184108
Ptr04,0.115127524
Ptr04,0.089052841
Ptr04,0.05542217
Ptr05,0.115495726
Ptr05,0.164387566
Ptr05,0.134393163
Ptr05,0.079162387
Ptr05,0.079610463
Ptr05,0.141318343
Ptr05,0.144635924
Ptr05,0.20101225
Ptr05,0.109563523
Ptr05,0.133041088
Ptr05,0.189595309
Ptr05,0.103117455
Ptr05,0.092732916
Ptr05,0.084834453
Ptr05,0.122554217
Ptr05,0.142160944
Ptr05,0.160783937
Ptr05,0.072599851
Ptr05,0.136885338
Ptr05,0.078770651
Ptr05,0.158291771
Ptr05,0.180079246
Ptr05,0.136272959
Ptr05,0.117736962
Ptr05,0.108598382
Ptr05,0.167785498
Ptr05,0.248956157
Ptr05,0.094806825
Ptr05,0.132611957
Ptr05,0.113977076
Ptr05,0.157142924
Ptr05,0.136341861
Ptr05,0.180171105
Ptr05,0.117221569
Ptr05,0.10408225
Ptr05,0.130503755
Ptr05,0.12449471
Ptr05,0.062383618
Ptr05,0.112262353
Ptr05,0.102124626
Ptr05,0.090199353
Ptr05,0.081985824
Ptr05,0.169218817
Ptr05,0.237029307
Ptr05,0.137980513
Ptr05,0.170558892
Ptr05,0.154154666
Ptr05,0.201278234
Ptr05,0.179219247
Ptr05,0.179499178
Ptr05,0.155153826
Ptr05,0.135719115
Ptr05,0.064218656
Ptr05,0.139940688
Ptr05,0.185073718
Ptr05,0.151447172
Ptr05,0.175768873
Ptr05,0.104630423
Ptr05,0.086913496
Ptr05,0.092887228
Ptr05,0.089584327
Ptr05,0.186766661
Ptr05,0.077356177
Ptr05,0.154030987
Ptr05,0.154534843
Ptr05,0.144406636
Ptr05,0.173709115
Ptr05,0.067530621
Ptr05,0.156934646
Ptr05,0.074287486
Ptr05,0.135460788
Ptr05,0.079731159
Ptr05,0.177131831
Ptr05,0.068786708
Ptr05,0.215122932
Ptr05,0.183304462
Ptr05,0.18810464
Ptr05,0.108277913
Ptr05,0.129427559
Ptr05,0.131748702
Ptr05,0.117877999
Ptr05,0.177769233
Ptr05,0.183338833
Ptr05,0.111175219
Ptr05,0.029242274
Ptr05,0.059383841
Ptr05,0.074531644
Ptr05,0.176493874
Ptr05,0.136962104
Ptr05,0.132686008
Ptr05,0.217401368
Ptr05,0.042193942
Ptr05,0.055954657
Ptr05,0.182798636
Ptr05,0.13794935
Ptr05,0.061646095
Ptr05,0.160307207
Ptr05,0.119274659
Ptr05,0.182140315
Ptr05,0.187544701
Ptr05,0.089704165
Ptr05,0.125940368
Ptr05,0.129478604
Ptr05,0.130258209
Ptr05,0.214079553
Ptr05,0.147854951
Ptr05,0.189230931
Ptr05,0.179240869
Ptr05,0.150542553
Ptr05,0.127688526
Ptr05,0.159367705
Ptr05,0.148128363
Ptr05,0.071430827
Ptr05,0.186311861
Ptr05,0.084163294
Ptr05,0.048695617
Ptr05,0.185348501
Ptr05,0.102009815
Ptr05,0.200310853
Ptr05,0.149958308
Ptr05,0.115227763
Ptr05,0.160651095
Ptr05,0.199926481
Ptr05,0.155055205
Ptr05,0.123464485
Ptr05,0.154017413
Ptr05,0.124070168
Ptr05,0.185717779
Ptr05,0.132365025
Ptr05,0.135752499
Ptr05,0.17118121
Ptr05,0.14610561
Ptr05,0.107197196
Ptr05,0.093558385
Ptr05,0.164891968
Ptr05,0.132594146
Ptr05,0.165435321
Ptr05,0.165402145
Ptr05,0.199208691
Ptr05,0.051012842
Ptr05,0.171110323
Ptr05,0.14035715
Ptr05,0.170869616
Ptr05,0.124514165
Ptr05,0.192003254
Ptr05,0.109895505
Ptr05,0.158852594
Ptr05,0.156883892
Ptr05,0.125428139
Ptr05,0.149323244
Ptr05,0.147414829
Ptr05,0.23199935
Ptr05,0.222613419
Ptr05,0.125139713
Ptr05,0.154609677
Ptr05,0.130452387
Ptr05,0.210137262
Ptr05,0.17549041
Ptr05,0.175102831
Ptr05,0.100017356
Ptr05,0.074955696
Ptr05,0.167057758
Ptr05,0.129106741
Ptr05,0.161189492
Ptr05,0.085700103
Ptr05,0.123756395
Ptr05,0.188739357
Ptr05,0.08935001
Ptr05,0.146494696
Ptr05,0.117958722
Ptr05,0.193535783
Ptr05,0.084420904
Ptr05,0.138501162
Ptr05,0.15637462
Ptr05,0.184251188
Ptr05,0.155680559
Ptr05,0.112595676
Ptr05,0.0901344
Ptr05,0.176099324
Ptr05,0.132803216
Ptr05,0.066127947
Ptr05,0.136974821
Ptr05,0.141360244
Ptr05,0.121953566
Ptr05,0.156733478
Ptr05,0.164216804
Ptr05,0.135268645
Ptr05,0.220778783
Ptr05,0.1445907
Ptr05,0.176302196
Ptr05,0.139594228
Ptr05,0.075988012
Ptr05,0.17048937
Ptr05,0.197451732
Ptr05,0.170643387
Ptr05,0.088303457
Ptr05,0.166212929
Ptr05,0.103783511
Ptr05,0.114455825
Ptr05,0.108972806
Ptr05,0.138654259
Ptr05,0.218002365
Ptr05,0.160198879
Ptr05,0.181186997
Ptr05,0.12012238
Ptr05,0.114802018
Ptr05,0.109835755
Ptr05,0.149312424
Ptr05,0.140745449
Ptr05,0.129504385
Ptr05,0.09903738
Ptr05,0.077788341
Ptr05,0.097234671
Ptr05,0.123190329
Ptr05,0.131713957
Ptr05,0.071177975
Ptr05,0.070694897
Ptr05,0.115576927
Ptr05,0.198621888
Ptr05,0.129565656
Ptr05,0.102493888
Ptr05,0.093055148
Ptr05,0.152663448
Ptr05,0.187465743
Ptr05,0.093717648
Ptr05,0.064423996
Ptr05,0.133381108
Ptr05,0.124270601
Ptr05,0.120065255
Ptr05,0.145920164
Ptr05,0.200259447
Ptr05,0.034797794
Ptr05,0.126676648
Ptr05,0.234401581
Ptr05,0.187681565
Ptr05,0.08859508
Ptr05,0.138577733
Ptr05,0.167460073
Ptr05,0.137323721
Ptr05,0.142971346
Ptr05,0.136817402
Ptr05,0.196015101
Ptr05,0.063214633
Ptr05,0.182847751
Ptr05,0.13825353
Ptr05,0.106253723
Ptr05,0.058719942
Ptr05,0.153387325
Ptr05,0.119345939
Ptr05,0.208421481
Ptr05,0.096891253
Ptr05,0.148569438
Ptr05,0.063390209
Ptr05,0.210099475
Ptr05,0.1235145
Ptr05,0.148083316
Ptr05,0.078437109
Ptr05,0.13233091
Ptr05,0.157455501
Ptr05,0.223536214
Ptr05,0.12748832
Ptr05,0.09600364
Ptr05,0.100342446
Ptr05,0.245978679
Ptr05,0.196822324
Ptr05,0.134956413
Ptr05,0.112178628
Ptr05,0.130369739
Ptr05,0.191817112
Ptr05,0.140747306
Ptr05,0.112732948
Ptr05,0.115231196
Ptr05,0.180550177
Ptr05,0.061166271
Ptr05,0.203715707
Ptr05,0.225963612
Ptr05,0.17834206
Ptr05,0.115679737
Ptr05,0.11707342
Ptr05,0.136632293
Ptr05,0.043692207
Ptr05,0.072868492
Ptr05,0.114569798
Ptr05,0.139027904
Ptr05,0.187346473
Ptr05,0.166500178
Ptr05,0.077974635
Ptr05,0.189935952
Ptr05,0.183867948
Ptr05,0.08868372
Ptr05,0.149423163
Ptr05,0.130799564
Ptr05,0.078419321
Ptr05,0.0979751
Ptr05,0.18919293
Ptr05,0.177785669
Ptr05,0.150811753
Ptr05,0.168901314
Ptr05,0.143134164
Ptr05,0.170832894
Ptr05,0.135515718
Ptr05,0.102784399
Ptr05,0.109136645
Ptr05,0.117811082
Ptr05,0.17824014
Ptr05,0.153462342
Ptr05,0.107334349
Ptr05,0.184208183
Ptr05,0.1746905
Ptr05,0.078760346
