Cluster,Vessel
Ptr03,0.147906078
Ptr03,0.187907587
Ptr03,0.130908746
Ptr03,0.115667527
Ptr03,0.124371214
Ptr03,0.136631336
Ptr03,0.118609343
Ptr03,0.132980451
Ptr03,0.112678547
Ptr03,0.14374713
Ptr03,0.132405199
Ptr03,0.140394938
Ptr03,0.126450149
Ptr03,0.16878601
Ptr03,0.139817272
Ptr03,0.11202292
Ptr03,0.173636448
Ptr03,0.126614234
Ptr03,0.104727829
Ptr03,0.142822907
Ptr03,0.141945965
Ptr03,0.137468988
Ptr03,0.128532051
Ptr03,0.133816321
Ptr03,0.103864426
Ptr03,0.172285926
Ptr03,0.133269971
Ptr03,0.136362381
Ptr03,0.102081541
Ptr03,0.116019689
Ptr03,0.182378904
Ptr03,0.069179043
Ptr03,0.120793798
Ptr03,0.107998588
Ptr03,0.125127564
Ptr03,0.093807027
Ptr03,0.136070866
Ptr03,0.128627775
Ptr03,0.138935675
Ptr03,0.10774581
Ptr03,0.146382718
Ptr03,0.117930347
Ptr03,0.170190055
Ptr03,0.110127117
Ptr03,0.124543085
Ptr03,0.140191915
Ptr03,0.124524123
Ptr03,0.125367608
Ptr03,0.114771902
Ptr03,0.136584567
Ptr03,0.126074987
Ptr03,0.124770251
Ptr03,0.118460216
Ptr03,0.123169023
Ptr03,0.136417474
Ptr03,0.1065701
Ptr03,0.155510338
Ptr03,0.124772099
Ptr03,0.158799668
Ptr03,0.136041687
Ptr03,0.150867053
Ptr03,0.139155603
Ptr03,0.130482091
Ptr03,0.125076261
Ptr03,0.159796515
Ptr03,0.149490408
Ptr03,0.169971494
Ptr03,0.125360782
Ptr03,0.159507816
Ptr03,0.128277589
Ptr03,0.137266399
Ptr03,0.16777975
Ptr03,0.122980946
Ptr03,0.147781423
Ptr03,0.111532617
Ptr03,0.123149667
Ptr03,0.182122029
Ptr03,0.151836403
Ptr03,0.125196296
Ptr03,0.077553346
Ptr03,0.140800778
Ptr03,0.131453525
Ptr03,0.152774841
Ptr03,0.122621771
Ptr03,0.15832755
Ptr03,0.127361356
Ptr03,0.11131695
Ptr03,0.149811456
Ptr03,0.149534613
Ptr03,0.169178231
Ptr03,0.181424498
Ptr03,0.112663132
Ptr03,0.118867855
Ptr03,0.145785588
Ptr03,0.148735614
Ptr03,0.126464465
Ptr03,0.123632846
Ptr03,0.08228793
Ptr03,0.117519951
Ptr03,0.178888354
Ptr03,0.111999769
Ptr03,0.151239629
Ptr03,0.163911426
Ptr03,0.146494304
Ptr03,0.135933676
Ptr03,0.122255563
Ptr03,0.118514008
Ptr03,0.134009657
Ptr03,0.105341642
Ptr03,0.188995567
Ptr03,0.098260117
Ptr03,0.154572002
Ptr03,0.182564214
Ptr03,0.134699182
Ptr03,0.118119189
Ptr03,0.124189838
Ptr03,0.154071712
Ptr03,0.130690442
Ptr03,0.13221913
Ptr03,0.113234668
Ptr03,0.10045428
Ptr03,0.122889833
Ptr03,0.142352198
Ptr03,0.080794631
Ptr03,0.13378032
Ptr03,0.148045361
Ptr03,0.141379349
Ptr03,0.151484229
Ptr03,0.146411452
Ptr03,0.119869768
Ptr03,0.120593906
Ptr03,0.147869815
Ptr03,0.125212673
Ptr03,0.142049844
Ptr03,0.112644152
Ptr03,0.138828164
Ptr03,0.169803525
Ptr03,0.125995593
Ptr03,0.12618015
Ptr03,0.147188012
Ptr03,0.147609522
Ptr03,0.166230866
Ptr03,0.116169634
Ptr03,0.13800359
Ptr03,0.134338388
Ptr03,0.163139018
Ptr03,0.135518373
Ptr03,0.12912785
Ptr03,0.082697516
Ptr03,0.145793853
Ptr03,0.146817309
Ptr03,0.112773708
Ptr03,0.104022242
Ptr03,0.177556557
Ptr03,0.169127347
Ptr03,0.160406209
Ptr03,0.161325789
Ptr03,0.130169207
Ptr03,0.137288622
Ptr03,0.170763661
Ptr03,0.125889638
Ptr03,0.165406189
Ptr03,0.123700933
Ptr03,0.110834791
Ptr03,0.124170262
Ptr03,0.118285933
Ptr03,0.159482053
Ptr03,0.155174727
Ptr03,0.078203241
Ptr03,0.127271286
Ptr03,0.103827096
Ptr03,0.148953857
Ptr03,0.138167934
Ptr03,0.150324861
Ptr03,0.116058433
Ptr03,0.141666818
Ptr03,0.113324938
Ptr03,0.155837964
Ptr03,0.159229059
Ptr03,0.136913591
Ptr03,0.151794686
Ptr03,0.155110447
Ptr03,0.146590859
Ptr03,0.119360045
Ptr03,0.11847224
Ptr03,0.136854728
Ptr03,0.132660482
Ptr03,0.122245364
Ptr03,0.167318585
Ptr03,0.115411512
Ptr03,0.11562749
Ptr03,0.097135948
Ptr03,0.144277318
Ptr03,0.116528706
Ptr03,0.090923165
Ptr03,0.117923264
Ptr03,0.146901915
Ptr03,0.149784017
Ptr03,0.113426459
Ptr03,0.096776707
Ptr03,0.101658648
Ptr03,0.189835194
Ptr03,0.113540324
Ptr03,0.142623176
Ptr03,0.188939333
Ptr03,0.111976032
Ptr03,0.12787325
Ptr03,0.182773
Ptr03,0.103346482
Ptr03,0.138487809
Ptr03,0.127087762
Ptr03,0.12883377
Ptr03,0.125713054
Ptr03,0.149159073
Ptr03,0.158033064
Ptr03,0.131302875
Ptr03,0.103684801
Ptr03,0.102532208
Ptr03,0.178704635
Ptr03,0.139438506
Ptr03,0.124753012
Ptr03,0.09453889
Ptr03,0.136907561
Ptr03,0.124135859
Ptr03,0.15021072
Ptr03,0.156273944
Ptr03,0.103698475
Ptr03,0.098767067
Ptr03,0.100265536
Ptr03,0.11338395
Ptr03,0.099692089
Ptr03,0.087015245
Ptr03,0.118557495
Ptr03,0.129587921
Ptr03,0.1988414
Ptr03,0.088793191
Ptr03,0.1481328
Ptr03,0.131195732
Ptr03,0.121857227
Ptr03,0.154937425
Ptr03,0.18643896
Ptr03,0.133738727
Ptr03,0.117151156
Ptr03,0.111763728
Ptr03,0.108491399
Ptr03,0.115361714
Ptr03,0.113429564
Ptr03,0.162341586
Ptr03,0.093685913
Ptr03,0.139146605
Ptr03,0.114912382
Ptr03,0.119532329
Ptr03,0.163502025
Ptr03,0.16113647
Ptr03,0.135672011
Ptr03,0.127082894
Ptr03,0.126630471
Ptr03,0.131313666
Ptr03,0.124853646
Ptr03,0.153364747
Ptr03,0.085963698
Ptr03,0.115602883
Ptr03,0.142220146
Ptr03,0.143375307
Ptr03,0.154527599
Ptr03,0.133938686
Ptr03,0.1498206
Ptr03,0.108019681
Ptr03,0.123091154
Ptr03,0.132189564
Ptr03,0.181618083
Ptr03,0.144947697
Ptr03,0.200764486
Ptr03,0.094161235
Ptr03,0.125764151
Ptr03,0.136321794
Ptr03,0.149113544
Ptr03,0.052353264
Ptr03,0.119692077
Ptr03,0.096803529
Ptr03,0.152530406
Ptr03,0.13319859
Ptr03,0.125401351
Ptr03,0.126029001
Ptr03,0.120280961
Ptr03,0.142995628
Ptr03,0.110955133
Ptr03,0.124795451
Ptr03,0.139304762
Ptr03,0.099675151
Ptr03,0.091989132
Ptr03,0.15475252
Ptr03,0.084427333
Ptr03,0.155940049
Ptr03,0.140113311
Ptr03,0.134538655
Ptr03,0.109593917
Ptr03,0.132161253
Ptr03,0.155614365
Ptr03,0.166353486
Ptr03,0.123244055
Ptr03,0.151864464
Ptr03,0.102215364
Ptr03,0.117052173
Ptr03,0.128551917
Ptr03,0.120518144
Ptr03,0.120118452
Ptr03,0.183645898
Ptr03,0.117612407
Ptr03,0.142876908
Ptr03,0.140665976
Ptr03,0.109444356
Ptr03,0.145311644
Ptr03,0.17475407
Ptr03,0.13254158
Ptr03,0.094046635
Ptr03,0.145512701
Ptr03,0.097093711
Ptr03,0.149493444
Ptr03,0.143019089
Ptr03,0.133398249
Ptr03,0.161250919
Ptr03,0.132718536
Ptr03,0.125832966
Ptr03,0.158001191
Ptr03,0.178684556
Ptr03,0.12934283
Ptr03,0.153800175
Ptr03,0.178917697
Ptr03,0.146680733
Ptr03,0.154604823
Ptr03,0.142516726
Ptr03,0.179811311
Ptr03,0.181540839
Ptr03,0.11505564
Ptr03,0.119442221
Ptr03,0.110557703
Ptr03,0.170712181
Ptr03,0.155614956
Ptr03,0.170927582
Ptr03,0.098046019
Ptr03,0.124710507
Ptr03,0.112883168
Ptr03,0.140261634
Ptr03,0.109632848
Ptr03,0.096044889
Ptr03,0.124370381
Ptr03,0.169806765
Ptr03,0.144508283
Ptr03,0.141729854
Ptr03,0.13613923
Ptr03,0.093512435
Ptr03,0.156812491
Ptr03,0.150192129
Ptr03,0.12440774
Ptr03,0.153392115
Ptr03,0.142266388
Ptr03,0.152254697
Ptr03,0.12349422
Ptr03,0.150604508
Ptr03,0.126357126
Ptr03,0.154030456
Ptr03,0.117548699
Ptr03,0.143260872
Ptr03,0.156107965
Ptr03,0.125010687
Ptr03,0.131091381
Ptr03,0.133936932
Ptr03,0.172876827
Ptr03,0.128317938
Ptr03,0.172782048
Ptr03,0.124627846
Ptr03,0.108354546
Ptr03,0.106465754
Ptr03,0.14417819
Ptr03,0.114895419
Ptr04,0.087817196
Ptr04,0.116674292
Ptr04,0.076538782
Ptr04,0.105872678
Ptr04,0.175321246
Ptr04,0.121965206
Ptr04,0.049515549
Ptr04,0.134595865
Ptr04,0.125701606
Ptr04,0.10967986
Ptr04,0.102692247
Ptr04,0.075283088
Ptr04,0.062824425
Ptr04,0.087643072
Ptr04,0.111792313
Ptr04,0.080253144
Ptr04,0.101527291
Ptr04,0.109997188
Ptr04,0.111740048
Ptr04,0.103510499
Ptr04,0.086298478
Ptr04,0.047507037
Ptr04,0.098210189
Ptr04,0.090225909
Ptr04,0.152255307
Ptr04,0.126322379
Ptr04,0.11812512
Ptr04,0.171298269
Ptr04,0.062130647
Ptr04,0.195386616
Ptr04,0.054640554
Ptr04,0.112123915
Ptr04,0.182640544
Ptr04,0.145177913
Ptr04,0.110913794
Ptr04,0.111864074
Ptr04,0.088227441
Ptr04,0.062250638
Ptr04,0.286824192
Ptr04,0.154751466
Ptr04,0.087444847
Ptr04,0.085364211
Ptr04,0.054545247
Ptr04,0.053015144
Ptr04,0.094978274
Ptr04,0.079442237
Ptr04,0.093069953
Ptr04,0.092160289
Ptr04,0.159599206
Ptr04,0.086032577
Ptr04,0.069431969
Ptr04,0.070517195
Ptr04,0.123853835
Ptr04,0.092868859
Ptr04,0.101322297
Ptr04,0.093758267
Ptr04,0.138311704
Ptr04,0.206743588
Ptr04,0.073082389
Ptr04,0.123335412
Ptr04,0.117004085
Ptr04,0.132147564
Ptr04,0.05126804
Ptr04,0.12774881
Ptr04,0.122536844
Ptr04,0.09434618
Ptr04,0.061057853
Ptr04,0.101064467
Ptr04,0.055536254
Ptr04,0.098587717
Ptr04,0.152618007
Ptr04,0.08140278
Ptr04,0.110475716
Ptr04,0.408119485
Ptr04,0.172476951
Ptr04,0.104013619
Ptr04,0.187757206
Ptr04,0.141805819
Ptr04,0.130110704
Ptr04,0.11609983
Ptr04,0.135815981
Ptr04,0.116006626
Ptr04,0.109993981
Ptr04,0.204105319
Ptr04,0.077851735
Ptr04,0.134882425
Ptr04,0.12514165
Ptr04,0.067863804
Ptr04,0.084437256
Ptr04,0.098863536
Ptr04,0.124533775
Ptr04,0.172673864
Ptr04,0.059909761
Ptr04,0.231151603
Ptr04,0.065104797
Ptr04,0.121468812
Ptr04,0.120653148
Ptr04,0.137535472
Ptr04,0.134044244
Ptr04,0.041757941
Ptr04,0.061711681
Ptr04,0.146835014
Ptr04,0.052033687
Ptr04,0.088992581
Ptr04,0.167431432
Ptr04,0.133167193
Ptr04,0.08495466
Ptr04,0.121218889
Ptr04,0.054996894
Ptr04,0.107944211
Ptr04,0.066205911
Ptr04,0.131071906
Ptr04,0.08768875
Ptr04,0.125729647
Ptr04,0.085834849
Ptr04,0.08318732
Ptr04,0.201724422
Ptr04,0.045721189
Ptr04,0.079859822
Ptr04,0.141546315
Ptr04,0.17505327
Ptr04,0.168147305
Ptr04,0.134376138
Ptr04,0.100382042
Ptr04,0.084544209
Ptr04,0.07126291
Ptr04,0.101378414
Ptr04,0.129502398
Ptr04,0.174508762
Ptr04,0.105218245
Ptr04,0.12227459
Ptr04,0.086446962
Ptr04,0.175654796
Ptr04,0.085592349
Ptr04,0.076610626
Ptr04,0.099296765
Ptr04,0.056224976
Ptr04,0.119647782
Ptr04,0.064808784
Ptr04,0.100062376
Ptr04,0.044388034
Ptr04,0.097824656
Ptr04,0.079309639
Ptr04,0.153440166
Ptr04,0.06605466
Ptr04,0.092028614
Ptr04,0.102531712
Ptr04,0.085808585
Ptr04,0.143762894
Ptr04,0.106091221
Ptr04,0.108719377
Ptr04,0.190043842
Ptr04,0.083910575
Ptr04,0.101064345
Ptr04,0.098730121
Ptr04,0.073123773
Ptr04,0.124305362
Ptr04,0.074211258
Ptr04,0.196859181
Ptr04,0.159757491
Ptr04,0.097686148
Ptr04,0.082535565
Ptr04,0.14330223
Ptr04,0.058007742
Ptr04,0.11007406
Ptr04,0.059477319
Ptr04,0.122022781
Ptr04,0.11912557
Ptr04,0.11220265
Ptr04,0.099010905
Ptr04,0.181266082
Ptr04,0.143546277
Ptr04,0.100034459
Ptr04,0.102024799
Ptr04,0.079714627
Ptr04,0.131422232
Ptr04,0.046090402
Ptr04,0.061645938
Ptr04,0.135520833
Ptr04,0.120558915
Ptr04,0.116721295
Ptr04,0.07047619
Ptr04,0.163532577
Ptr04,0.15634708
Ptr04,0.062710139
Ptr04,0.0900951
Ptr04,0.073349746
Ptr04,0.102871296
Ptr04,0.075647263
Ptr04,0.129283262
Ptr04,0.102258683
Ptr04,0.135610684
Ptr04,0.107207223
Ptr04,0.07533847
Ptr04,0.138130591
Ptr04,0.070640174
Ptr04,0.108396832
Ptr04,0.089742861
Ptr04,0.079430152
Ptr04,0.1011801
Ptr04,0.063715632
Ptr04,0.088472086
Ptr04,0.102789342
Ptr04,0.062644163
Ptr04,0.130922703
Ptr04,0.064831306
Ptr04,0.125816273
Ptr04,0.105126181
Ptr04,0.103518582
Ptr04,0.075117625
Ptr04,0.14810154
Ptr04,0.13331485
Ptr04,0.079745397
Ptr04,0.140282761
Ptr04,0.131479265
Ptr04,0.075849457
Ptr04,0.124311057
Ptr04,0.11071866
Ptr04,0.109010996
Ptr04,0.071694889
Ptr04,0.052662986
Ptr04,0.070836046
Ptr04,0.185405375
Ptr04,0.088300386
Ptr04,0.11391253
Ptr04,0.121518489
Ptr04,0.058471495
Ptr04,0.134570009
Ptr04,0.079186526
Ptr04,0.085024422
Ptr04,0.132154145
Ptr04,0.073551898
Ptr04,0.081391211
Ptr04,0.097105546
Ptr04,0.111498548
Ptr04,0.077539284
Ptr04,0.064994579
Ptr04,0.109788509
Ptr04,0.090927018
Ptr04,0.079055464
Ptr04,0.098772566
Ptr04,0.322201731
Ptr04,0.095276024
Ptr04,0.110513811
Ptr04,0.118354827
Ptr04,0.10389402
Ptr04,0.084567066
Ptr04,0.05706633
Ptr04,0.083825575
Ptr04,0.074346892
Ptr04,0.089694386
Ptr04,0.156739577
Ptr04,0.225721446
Ptr04,0.066421283
Ptr04,0.221566767
Ptr04,0.086212963
Ptr04,0.122917842
Ptr04,0.065856222
Ptr04,0.052737881
Ptr04,0.081254706
Ptr04,0.063956403
Ptr04,0.101766011
Ptr04,0.111079592
Ptr04,0.116740326
Ptr04,0.058739745
Ptr04,0.079533775
Ptr04,0.118057993
Ptr04,0.104113079
Ptr04,0.076660417
Ptr04,0.148841516
Ptr04,0.065858099
Ptr04,0.083712194
Ptr04,0.06751483
Ptr04,0.053183457
Ptr04,0.103095847
Ptr04,0.06011362
Ptr04,0.092566169
Ptr04,0.133694673
Ptr04,0.147963172
Ptr04,0.071328868
Ptr04,0.109793983
Ptr04,0.07455207
Ptr04,0.06441874
Ptr04,0.102618995
Ptr04,0.068388362
Ptr04,0.134882317
Ptr04,0.081219288
Ptr04,0.09332254
Ptr04,0.080051021
Ptr04,0.104383619
Ptr04,0.093027023
Ptr04,0.074253765
Ptr04,0.146634698
Ptr04,0.149014549
Ptr04,0.131797725
Ptr04,0.041029335
Ptr04,0.111218244
Ptr04,0.048839047
Ptr04,0.094928419
Ptr04,0.176492564
Ptr04,0.083671936
Ptr04,0.119754031
Ptr04,0.114705631
Ptr04,0.056026047
Ptr04,0.06588532
Ptr04,0.059145155
Ptr04,0.11181406
Ptr04,0.075125368
Ptr04,0.103693668
Ptr04,0.093581292
Ptr04,0.129311021
Ptr04,0.146279167
Ptr04,0.070807144
Ptr04,0.110145734
Ptr04,0.091661494
Ptr04,0.157922225
Ptr04,0.137839526
Ptr04,0.179604641
Ptr04,0.089618368
Ptr04,0.090052612
Ptr04,0.05128681
Ptr04,0.082782218
Ptr04,0.162714063
Ptr04,0.08259988
Ptr04,0.11901522
Ptr04,0.147882485
Ptr04,0.093310412
Ptr04,0.129106501
Ptr04,0.07020501
Ptr04,0.106591659
Ptr04,0.107678894
Ptr04,0.167125762
Ptr04,0.202243325
Ptr04,0.065362291
Ptr04,0.089981644
Ptr04,0.075542761
Ptr04,0.099695483
Ptr04,0.08358935
Ptr04,0.082409404
Ptr04,0.093187595
Ptr04,0.064069104
Ptr04,0.117707618
Ptr04,0.108821113
Ptr04,0.106574977
Ptr04,0.071047839
Ptr04,0.069145348
Ptr04,0.128061766
Ptr04,0.073114217
Ptr04,0.062599523
Ptr04,0.055523731
Ptr04,0.098801848
Ptr04,0.07997777
Ptr04,0.090822452
Ptr04,0.18839311
Ptr04,0.075457382
Ptr04,0.106241493
Ptr04,0.1374034
Ptr04,0.057081751
Ptr04,0.10890862
Ptr04,0.065130106
Ptr04,0.113073657
Ptr04,0.14994266
Ptr04,0.053304983
Ptr04,0.166711083
Ptr04,0.143860326
Ptr04,0.058681308
Ptr04,0.132664911
Ptr04,0.127711083
Ptr04,0.110742223
Ptr04,0.036418655
Ptr04,0.073487602
Ptr04,0.14183758
Ptr04,0.068373095
Ptr04,0.092730928
Ptr04,0.109191397
Ptr04,0.102326786
Ptr04,0.135318003
Ptr04,0.122784595
Ptr04,0.087065992
Ptr04,0.124720218
Ptr04,0.104167271
Ptr04,0.087420856
Ptr04,0.092865264
Ptr04,0.086967676
Ptr04,0.065910406
Ptr04,0.099985402
Ptr04,0.105277088
Ptr04,0.13373676
Ptr04,0.093464771
Ptr04,0.081037184
Ptr04,0.107250771
Ptr04,0.05555809
Ptr04,0.077444411
Ptr04,0.153223405
Ptr04,0.05624984
Ptr04,0.095579138
Ptr04,0.126723782
Ptr04,0.13136422
Ptr04,0.101456131
Ptr04,0.078388796
Ptr04,0.088423593
Ptr04,0.134152264
Ptr04,0.065465026
Ptr04,0.045117787
Ptr04,0.066860103
Ptr04,0.063359413
Ptr04,0.152684575
Ptr04,0.046464654
Ptr04,0.083645295
Ptr04,0.08664414
Ptr04,0.111181107
Ptr04,0.138320261
Ptr04,0.088094738
Ptr04,0.110696444
Ptr04,0.107662054
Ptr04,0.056557855
Ptr04,0.126547216
Ptr04,0.084548444
Ptr04,0.107302089
Ptr04,0.134821498
Ptr04,0.075029941
Ptr04,0.119772669
Ptr04,0.073759869
Ptr04,0.064088451
Ptr04,0.064069123
Ptr04,0.078981518
Ptr04,0.058744751
Ptr04,0.103743627
Ptr04,0.114898342
Ptr04,0.071794537
Ptr04,0.057662943
Ptr04,0.083885319
Ptr04,0.076628884
Ptr04,0.095807458
Ptr04,0.083453242
Ptr04,0.180410225
Ptr04,0.139634448
Ptr04,0.074694682
Ptr04,0.114656588
Ptr04,0.08891819
Ptr04,0.074484638
Ptr04,0.116764474
Ptr04,0.151881656
Ptr04,0.065149339
Ptr04,0.066224531
Ptr04,0.139310667
Ptr04,0.057337391
Ptr04,0.070414794
Ptr04,0.105732088
Ptr04,0.054492115
Ptr04,0.126412242
Ptr04,0.357342899
Ptr04,0.089273315
Ptr04,0.07001014
Ptr04,0.083177761
Ptr04,0.093828126
Ptr04,0.071751429
Ptr04,0.146043118
Ptr04,0.053452504
Ptr04,0.069480086
Ptr04,0.158196586
Ptr04,0.071018756
Ptr04,0.05898096
Ptr04,0.127782756
Ptr04,0.110837845
Ptr04,0.103992896
Ptr04,0.063745379
Ptr04,0.05878161
Ptr05,0.107531984
Ptr05,0.138821369
Ptr05,0.119900608
Ptr05,0.067779551
Ptr05,0.065363453
Ptr05,0.101068996
Ptr05,0.137328169
Ptr05,0.150991803
Ptr05,0.105250984
Ptr05,0.11202452
Ptr05,0.145604685
Ptr05,0.086866497
Ptr05,0.089423889
Ptr05,0.093838677
Ptr05,0.10687048
Ptr05,0.108576449
Ptr05,0.113040234
Ptr05,0.069181449
Ptr05,0.103618875
Ptr05,0.075950663
Ptr05,0.10398063
Ptr05,0.152769138
Ptr05,0.11216701
Ptr05,0.091990924
Ptr05,0.090314225
Ptr05,0.11384297
Ptr05,0.179901432
Ptr05,0.08998942
Ptr05,0.118186128
Ptr05,0.096053528
Ptr05,0.109671648
Ptr05,0.111897827
Ptr05,0.141099375
Ptr05,0.115747727
Ptr05,0.085270316
Ptr05,0.120752991
Ptr05,0.109604277
Ptr05,0.078181126
Ptr05,0.1047596
Ptr05,0.103425853
Ptr05,0.088632091
Ptr05,0.084730263
Ptr05,0.098474791
Ptr05,0.165624746
Ptr05,0.1193895
Ptr05,0.105187197
Ptr05,0.10520096
Ptr05,0.146028966
Ptr05,0.119449033
Ptr05,0.15046673
Ptr05,0.082011197
Ptr05,0.086666797
Ptr05,0.067291146
Ptr05,0.114602295
Ptr05,0.130520967
Ptr05,0.134842587
Ptr05,0.103803987
Ptr05,0.102778891
Ptr05,0.094926081
Ptr05,0.08343158
Ptr05,0.103944521
Ptr05,0.15246533
Ptr05,0.071355164
Ptr05,0.139306023
Ptr05,0.112819122
Ptr05,0.122908633
Ptr05,0.132833931
Ptr05,0.070949976
Ptr05,0.119543143
Ptr05,0.079857855
Ptr05,0.111811295
Ptr05,0.108218931
Ptr05,0.138285653
Ptr05,0.070927874
Ptr05,0.129293654
Ptr05,0.132561127
Ptr05,0.128223384
Ptr05,0.097368374
Ptr05,0.092147283
Ptr05,0.11422519
Ptr05,0.108613589
Ptr05,0.1244926
Ptr05,0.126574772
Ptr05,0.126826233
Ptr05,0.047321465
Ptr05,0.065601051
Ptr05,0.069262433
Ptr05,0.191193571
Ptr05,0.111106842
Ptr05,0.101593862
Ptr05,0.162246812
Ptr05,0.046997253
Ptr05,0.057789914
Ptr05,0.135512446
Ptr05,0.139142759
Ptr05,0.060010039
Ptr05,0.133691734
Ptr05,0.10836378
Ptr05,0.121691391
Ptr05,0.140913255
Ptr05,0.083050047
Ptr05,0.108433955
Ptr05,0.096391462
Ptr05,0.101943494
Ptr05,0.181105393
Ptr05,0.108636622
Ptr05,0.136964262
Ptr05,0.10733165
Ptr05,0.122675122
Ptr05,0.097488838
Ptr05,0.110488981
Ptr05,0.119804038
Ptr05,0.077980616
Ptr05,0.112214113
Ptr05,0.090436283
Ptr05,0.068048725
Ptr05,0.154096314
Ptr05,0.108941028
Ptr05,0.152964043
Ptr05,0.123980765
Ptr05,0.092145462
Ptr05,0.142540802
Ptr05,0.131751019
Ptr05,0.095226177
Ptr05,0.095053404
Ptr05,0.121030884
Ptr05,0.132408675
Ptr05,0.156419033
Ptr05,0.103834197
Ptr05,0.093591575
Ptr05,0.128173588
Ptr05,0.111590821
Ptr05,0.106631449
Ptr05,0.084899009
Ptr05,0.09689082
Ptr05,0.115025935
Ptr05,0.104214386
Ptr05,0.129634242
Ptr05,0.117635969
Ptr05,0.065869014
Ptr05,0.117044889
Ptr05,0.087034969
Ptr05,0.140967265
Ptr05,0.096186223
Ptr05,0.141415138
Ptr05,0.07892649
Ptr05,0.127644396
Ptr05,0.129095053
Ptr05,0.112926801
Ptr05,0.118772135
Ptr05,0.119059594
Ptr05,0.215350327
Ptr05,0.153514897
Ptr05,0.101975996
Ptr05,0.124336463
Ptr05,0.119237586
Ptr05,0.166709694
Ptr05,0.124465121
Ptr05,0.114550554
Ptr05,0.116361349
Ptr05,0.078433743
Ptr05,0.103949947
Ptr05,0.092796527
Ptr05,0.13021836
Ptr05,0.088534094
Ptr05,0.119381371
Ptr05,0.128562167
Ptr05,0.089292619
Ptr05,0.128171549
Ptr05,0.104004458
Ptr05,0.141993254
Ptr05,0.099922184
Ptr05,0.091324042
Ptr05,0.1320473
Ptr05,0.144471696
Ptr05,0.118846635
Ptr05,0.117939564
Ptr05,0.084636764
Ptr05,0.146241806
Ptr05,0.096830111
Ptr05,0.087863387
Ptr05,0.116303805
Ptr05,0.131793342
Ptr05,0.075586574
Ptr05,0.13426842
Ptr05,0.142601133
Ptr05,0.088771197
Ptr05,0.146544424
Ptr05,0.129825077
Ptr05,0.131743368
Ptr05,0.121538644
Ptr05,0.091205212
Ptr05,0.127130226
Ptr05,0.12810436
Ptr05,0.123116169
Ptr05,0.076312883
Ptr05,0.167004551
Ptr05,0.115094234
Ptr05,0.105122137
Ptr05,0.11497235
Ptr05,0.124381257
Ptr05,0.141205464
Ptr05,0.131708454
Ptr05,0.116044967
Ptr05,0.117607872
Ptr05,0.08771003
Ptr05,0.078556803
Ptr05,0.10738102
Ptr05,0.083241769
Ptr05,0.097730068
Ptr05,0.066526905
Ptr05,0.084579748
Ptr05,0.08623792
Ptr05,0.115119877
Ptr05,0.113250628
Ptr05,0.060001866
Ptr05,0.065693614
Ptr05,0.101194787
Ptr05,0.142931368
Ptr05,0.107702755
Ptr05,0.103681697
Ptr05,0.086383061
Ptr05,0.122305522
Ptr05,0.1331272
Ptr05,0.115613045
Ptr05,0.066528624
Ptr05,0.101197759
Ptr05,0.10164897
Ptr05,0.088068564
Ptr05,0.099493561
Ptr05,0.134301818
Ptr05,0.067985301
Ptr05,0.132126762
Ptr05,0.14369465
Ptr05,0.133055166
Ptr05,0.093043038
Ptr05,0.090159029
Ptr05,0.109932303
Ptr05,0.111838842
Ptr05,0.101680764
Ptr05,0.122401967
Ptr05,0.139884616
Ptr05,0.059725808
Ptr05,0.147578122
Ptr05,0.123966099
Ptr05,0.085361158
Ptr05,0.073667826
Ptr05,0.117726856
Ptr05,0.101108864
Ptr05,0.151809683
Ptr05,0.097039066
Ptr05,0.112327939
Ptr05,0.080682148
Ptr05,0.138935997
Ptr05,0.128364751
Ptr05,0.11801605
Ptr05,0.072744804
Ptr05,0.109430408
Ptr05,0.148679744
Ptr05,0.14132686
Ptr05,0.105767504
Ptr05,0.088838901
Ptr05,0.08139542
Ptr05,0.14160995
Ptr05,0.159095985
Ptr05,0.092656804
Ptr05,0.093023042
Ptr05,0.103965424
Ptr05,0.141458802
Ptr05,0.10798259
Ptr05,0.096240608
Ptr05,0.084350998
Ptr05,0.13458764
Ptr05,0.068599622
Ptr05,0.155099688
Ptr05,0.170557493
Ptr05,0.151214083
Ptr05,0.079125513
Ptr05,0.105265431
Ptr05,0.104233392
Ptr05,0.060376523
Ptr05,0.086668041
Ptr05,0.092969663
Ptr05,0.112538633
Ptr05,0.125464661
Ptr05,0.111563906
Ptr05,0.073445095
Ptr05,0.144227025
Ptr05,0.147378543
Ptr05,0.086931825
Ptr05,0.12318592
Ptr05,0.106815951
Ptr05,0.064886718
Ptr05,0.096980613
Ptr05,0.145909991
Ptr05,0.098785096
Ptr05,0.12428752
Ptr05,0.143971955
Ptr05,0.090322283
Ptr05,0.114818765
Ptr05,0.107023632
Ptr05,0.097235675
Ptr05,0.098352723
Ptr05,0.090254641
Ptr05,0.14503
Ptr05,0.124306683
Ptr05,0.099108192
Ptr05,0.113198791
Ptr05,0.123498242
Ptr05,0.060066293
Ptr05,0.126851507
Ptr05,0.128046834
Ptr05,0.129722085
Ptr05,0.080856029
Ptr05,0.108722299
Ptr05,0.134678361
Ptr05,0.127274371
Ptr05,0.117220973
Ptr05,0.123635836
Ptr05,0.102880431
Ptr05,0.105077003
Ptr05,0.140783897
