Cluster,Fiber
Ptr03,0.170547926
Ptr03,0.186193033
Ptr03,0.223931055
Ptr03,0.182234111
Ptr03,0.162989362
Ptr03,0.172926768
Ptr03,0.175271911
Ptr03,0.15156492
Ptr03,0.182044268
Ptr03,0.16636356
Ptr03,0.199576117
Ptr03,0.186161551
Ptr03,0.187693843
Ptr03,0.193352972
Ptr03,0.225538142
Ptr03,0.183882031
Ptr03,0.149377978
Ptr03,0.240813969
Ptr03,0.180935445
Ptr03,0.141198881
Ptr03,0.190440129
Ptr03,0.189762155
Ptr03,0.195327182
Ptr03,0.167853115
Ptr03,0.196698431
Ptr03,0.14699374
Ptr03,0.243212401
Ptr03,0.181090919
Ptr03,0.196892267
Ptr03,0.130234708
Ptr03,0.166047082
Ptr03,0.229617561
Ptr03,0.115936159
Ptr03,0.175230866
Ptr03,0.134974304
Ptr03,0.176149158
Ptr03,0.137982228
Ptr03,0.185677641
Ptr03,0.180859253
Ptr03,0.19918789
Ptr03,0.149811218
Ptr03,0.189094588
Ptr03,0.180499987
Ptr03,0.209989585
Ptr03,0.153630655
Ptr03,0.172286786
Ptr03,0.196159963
Ptr03,0.199237302
Ptr03,0.15975611
Ptr03,0.152386559
Ptr03,0.18899427
Ptr03,0.161634907
Ptr03,0.171539396
Ptr03,0.172416936
Ptr03,0.163814035
Ptr03,0.170551361
Ptr03,0.169754723
Ptr03,0.228914362
Ptr03,0.160057322
Ptr03,0.217830594
Ptr03,0.165744274
Ptr03,0.196914248
Ptr03,0.198522894
Ptr03,0.192227418
Ptr03,0.185192339
Ptr03,0.218781136
Ptr03,0.21498929
Ptr03,0.222321033
Ptr03,0.181458155
Ptr03,0.224953619
Ptr03,0.178297947
Ptr03,0.161010766
Ptr03,0.203199114
Ptr03,0.184001696
Ptr03,0.215424363
Ptr03,0.176312233
Ptr03,0.176673999
Ptr03,0.224035695
Ptr03,0.176971933
Ptr03,0.183995212
Ptr03,0.14848377
Ptr03,0.206073033
Ptr03,0.190327646
Ptr03,0.186328499
Ptr03,0.165360589
Ptr03,0.220635937
Ptr03,0.172131006
Ptr03,0.158759656
Ptr03,0.210016357
Ptr03,0.202513473
Ptr03,0.238420777
Ptr03,0.242833612
Ptr03,0.162297716
Ptr03,0.152899595
Ptr03,0.178500017
Ptr03,0.202955744
Ptr03,0.167745591
Ptr03,0.181139504
Ptr03,0.083719108
Ptr03,0.150935168
Ptr03,0.238726702
Ptr03,0.163756386
Ptr03,0.216062675
Ptr03,0.197766372
Ptr03,0.201869257
Ptr03,0.191088613
Ptr03,0.154593917
Ptr03,0.159970534
Ptr03,0.171685643
Ptr03,0.159639471
Ptr03,0.229697169
Ptr03,0.14127242
Ptr03,0.182350813
Ptr03,0.276592776
Ptr03,0.181163835
Ptr03,0.141467735
Ptr03,0.17858951
Ptr03,0.209165447
Ptr03,0.198882786
Ptr03,0.178523625
Ptr03,0.146158212
Ptr03,0.147760568
Ptr03,0.15693937
Ptr03,0.204797351
Ptr03,0.121010858
Ptr03,0.174510507
Ptr03,0.175758447
Ptr03,0.195862949
Ptr03,0.201925269
Ptr03,0.201950883
Ptr03,0.169551556
Ptr03,0.192626567
Ptr03,0.187790289
Ptr03,0.165815991
Ptr03,0.208361165
Ptr03,0.162027804
Ptr03,0.193132166
Ptr03,0.190447377
Ptr03,0.176418016
Ptr03,0.188863466
Ptr03,0.220289114
Ptr03,0.211118448
Ptr03,0.210474078
Ptr03,0.182214943
Ptr03,0.191036014
Ptr03,0.176973669
Ptr03,0.241990718
Ptr03,0.193356004
Ptr03,0.168379746
Ptr03,0.1424418
Ptr03,0.187226046
Ptr03,0.190586914
Ptr03,0.178656637
Ptr03,0.140981863
Ptr03,0.241252998
Ptr03,0.255672291
Ptr03,0.183954096
Ptr03,0.20072201
Ptr03,0.186804482
Ptr03,0.196543219
Ptr03,0.216614069
Ptr03,0.183572032
Ptr03,0.193749772
Ptr03,0.167005179
Ptr03,0.159334416
Ptr03,0.194751478
Ptr03,0.163091275
Ptr03,0.222056348
Ptr03,0.201651431
Ptr03,0.11074105
Ptr03,0.17746322
Ptr03,0.153765995
Ptr03,0.177689399
Ptr03,0.212372979
Ptr03,0.195314706
Ptr03,0.177035232
Ptr03,0.183721102
Ptr03,0.145358315
Ptr03,0.196611991
Ptr03,0.2037685
Ptr03,0.175197874
Ptr03,0.224350334
Ptr03,0.200712787
Ptr03,0.189856067
Ptr03,0.156412944
Ptr03,0.156236935
Ptr03,0.208250523
Ptr03,0.198925976
Ptr03,0.166536736
Ptr03,0.186841587
Ptr03,0.172446612
Ptr03,0.159176662
Ptr03,0.119508117
Ptr03,0.219896651
Ptr03,0.173906848
Ptr03,0.136771579
Ptr03,0.162044255
Ptr03,0.201027525
Ptr03,0.189594668
Ptr03,0.161039524
Ptr03,0.147753117
Ptr03,0.123329596
Ptr03,0.26212923
Ptr03,0.149270907
Ptr03,0.202659416
Ptr03,0.248084382
Ptr03,0.166890487
Ptr03,0.194165466
Ptr03,0.269699578
Ptr03,0.127941861
Ptr03,0.185766664
Ptr03,0.15483081
Ptr03,0.181109996
Ptr03,0.197689273
Ptr03,0.222164409
Ptr03,0.20787374
Ptr03,0.184986915
Ptr03,0.158598764
Ptr03,0.131262689
Ptr03,0.231576821
Ptr03,0.188902409
Ptr03,0.200724492
Ptr03,0.140925867
Ptr03,0.199888121
Ptr03,0.152966671
Ptr03,0.222261173
Ptr03,0.220844719
Ptr03,0.175486714
Ptr03,0.122610448
Ptr03,0.134148812
Ptr03,0.151214774
Ptr03,0.128937757
Ptr03,0.138083115
Ptr03,0.162555446
Ptr03,0.197694312
Ptr03,0.263014123
Ptr03,0.123756069
Ptr03,0.222822442
Ptr03,0.198494949
Ptr03,0.171430571
Ptr03,0.198646373
Ptr03,0.23184377
Ptr03,0.168274481
Ptr03,0.149720435
Ptr03,0.171271085
Ptr03,0.15477547
Ptr03,0.186597155
Ptr03,0.15494755
Ptr03,0.231997443
Ptr03,0.152323184
Ptr03,0.18986918
Ptr03,0.168610846
Ptr03,0.168969175
Ptr03,0.198823857
Ptr03,0.228727231
Ptr03,0.182424487
Ptr03,0.188192763
Ptr03,0.172699783
Ptr03,0.167202729
Ptr03,0.176344867
Ptr03,0.197910496
Ptr03,0.119917974
Ptr03,0.168513631
Ptr03,0.186034575
Ptr03,0.207804179
Ptr03,0.219474482
Ptr03,0.160020526
Ptr03,0.219922357
Ptr03,0.156868525
Ptr03,0.188206372
Ptr03,0.180995651
Ptr03,0.227945263
Ptr03,0.214179623
Ptr03,0.3072211
Ptr03,0.129757213
Ptr03,0.174980023
Ptr03,0.194200486
Ptr03,0.204603723
Ptr03,0.093047771
Ptr03,0.182373017
Ptr03,0.134380836
Ptr03,0.211025134
Ptr03,0.165678246
Ptr03,0.167328526
Ptr03,0.173607707
Ptr03,0.172378496
Ptr03,0.195774573
Ptr03,0.175158657
Ptr03,0.177974528
Ptr03,0.17699946
Ptr03,0.155284868
Ptr03,0.139421405
Ptr03,0.232439422
Ptr03,0.136230456
Ptr03,0.206280572
Ptr03,0.206493842
Ptr03,0.20566617
Ptr03,0.158778942
Ptr03,0.158866434
Ptr03,0.211779831
Ptr03,0.220683804
Ptr03,0.188379136
Ptr03,0.209545152
Ptr03,0.140904934
Ptr03,0.155452169
Ptr03,0.181021991
Ptr03,0.163951343
Ptr03,0.175957264
Ptr03,0.284978313
Ptr03,0.186504395
Ptr03,0.192490333
Ptr03,0.199137842
Ptr03,0.157614857
Ptr03,0.201897395
Ptr03,0.226820817
Ptr03,0.172052056
Ptr03,0.117784929
Ptr03,0.207535299
Ptr03,0.137224625
Ptr03,0.182541378
Ptr03,0.198394046
Ptr03,0.19171878
Ptr03,0.22087928
Ptr03,0.17297381
Ptr03,0.15530234
Ptr03,0.212034909
Ptr03,0.239971112
Ptr03,0.170301601
Ptr03,0.209099458
Ptr03,0.213599788
Ptr03,0.173338866
Ptr03,0.200648167
Ptr03,0.183600667
Ptr03,0.229312395
Ptr03,0.200620466
Ptr03,0.144174006
Ptr03,0.164631874
Ptr03,0.142391419
Ptr03,0.232301877
Ptr03,0.22227996
Ptr03,0.244839588
Ptr03,0.104556099
Ptr03,0.173042257
Ptr03,0.137139094
Ptr03,0.199361808
Ptr03,0.137634516
Ptr03,0.141948922
Ptr03,0.158690264
Ptr03,0.22802973
Ptr03,0.183138968
Ptr03,0.194742351
Ptr03,0.182926567
Ptr03,0.137586915
Ptr03,0.214936956
Ptr03,0.183602753
Ptr03,0.151817815
Ptr03,0.196551445
Ptr03,0.221192084
Ptr03,0.196782047
Ptr03,0.177834678
Ptr03,0.195159766
Ptr03,0.194732111
Ptr03,0.210902168
Ptr03,0.137710766
Ptr03,0.193959654
Ptr03,0.218503848
Ptr03,0.181221657
Ptr03,0.198106742
Ptr03,0.177311312
Ptr03,0.238917041
Ptr03,0.184633514
Ptr03,0.238009244
Ptr03,0.183611978
Ptr03,0.154648265
Ptr03,0.155663212
Ptr03,0.18854544
Ptr03,0.152138861
Ptr04,0.097408457
Ptr04,0.152844158
Ptr04,0.128956459
Ptr04,0.118292242
Ptr04,0.191734657
Ptr04,0.153152125
Ptr04,0.065445924
Ptr04,0.153585456
Ptr04,0.140703037
Ptr04,0.151872848
Ptr04,0.127759438
Ptr04,0.081111464
Ptr04,0.096949221
Ptr04,0.123958984
Ptr04,0.132934632
Ptr04,0.100649379
Ptr04,0.145333916
Ptr04,0.143398557
Ptr04,0.138394579
Ptr04,0.1563555
Ptr04,0.141916279
Ptr04,0.077695283
Ptr04,0.141314963
Ptr04,0.103312688
Ptr04,0.215695078
Ptr04,0.163617735
Ptr04,0.156018811
Ptr04,0.256251191
Ptr04,0.073399457
Ptr04,0.243900555
Ptr04,0.083561268
Ptr04,0.132783968
Ptr04,0.222957057
Ptr04,0.176840695
Ptr04,0.15144641
Ptr04,0.140301599
Ptr04,0.140711233
Ptr04,0.07734602
Ptr04,0.281061461
Ptr04,0.188972443
Ptr04,0.160019903
Ptr04,0.132757756
Ptr04,0.082538793
Ptr04,0.093743565
Ptr04,0.125730466
Ptr04,0.108907376
Ptr04,0.097322864
Ptr04,0.138905972
Ptr04,0.167244937
Ptr04,0.134780192
Ptr04,0.082720621
Ptr04,0.094189798
Ptr04,0.163699207
Ptr04,0.138708022
Ptr04,0.127396539
Ptr04,0.119038121
Ptr04,0.188089942
Ptr04,0.210840186
Ptr04,0.110434631
Ptr04,0.176689168
Ptr04,0.102322271
Ptr04,0.149756038
Ptr04,0.081573623
Ptr04,0.173393155
Ptr04,0.134428541
Ptr04,0.13375298
Ptr04,0.111695138
Ptr04,0.126625069
Ptr04,0.114592873
Ptr04,0.1054662
Ptr04,0.154645452
Ptr04,0.133798151
Ptr04,0.134533416
Ptr04,0.102006759
Ptr04,0.208573941
Ptr04,0.150878566
Ptr04,0.258954954
Ptr04,0.156427104
Ptr04,0.15876402
Ptr04,0.127118566
Ptr04,0.160314087
Ptr04,0.150609208
Ptr04,0.137909495
Ptr04,0.224245971
Ptr04,0.10501478
Ptr04,0.16909085
Ptr04,0.18720487
Ptr04,0.089935577
Ptr04,0.114102077
Ptr04,0.137953295
Ptr04,0.131202304
Ptr04,0.245423514
Ptr04,0.074624809
Ptr04,0.18856809
Ptr04,0.110555998
Ptr04,0.174328936
Ptr04,0.164631007
Ptr04,0.219863768
Ptr04,0.150043829
Ptr04,0.061829253
Ptr04,0.107489884
Ptr04,0.220459107
Ptr04,0.076004272
Ptr04,0.133448091
Ptr04,0.215190644
Ptr04,0.169912503
Ptr04,0.089605062
Ptr04,0.15216064
Ptr04,0.080875157
Ptr04,0.144381084
Ptr04,0.08286892
Ptr04,0.143783329
Ptr04,0.128555207
Ptr04,0.115983502
Ptr04,0.093111767
Ptr04,0.143047797
Ptr04,0.225288696
Ptr04,0.064433613
Ptr04,0.114593329
Ptr04,0.201933793
Ptr04,0.194535591
Ptr04,0.191423909
Ptr04,0.169243957
Ptr04,0.131844358
Ptr04,0.118268588
Ptr04,0.094759555
Ptr04,0.13421162
Ptr04,0.172986742
Ptr04,0.345632007
Ptr04,0.116560859
Ptr04,0.191665937
Ptr04,0.120461365
Ptr04,0.184395883
Ptr04,0.118256253
Ptr04,0.108470602
Ptr04,0.136865901
Ptr04,0.116086433
Ptr04,0.149022467
Ptr04,0.120060507
Ptr04,0.135312812
Ptr04,0.067656404
Ptr04,0.149496109
Ptr04,0.11111723
Ptr04,0.182937759
Ptr04,0.095189133
Ptr04,0.143448345
Ptr04,0.11906984
Ptr04,0.119810812
Ptr04,0.147657121
Ptr04,0.155579308
Ptr04,0.127907427
Ptr04,0.276182535
Ptr04,0.108609866
Ptr04,0.141590115
Ptr04,0.125854871
Ptr04,0.108534383
Ptr04,0.165075955
Ptr04,0.090168747
Ptr04,0.289932458
Ptr04,0.232007527
Ptr04,0.143229364
Ptr04,0.115791105
Ptr04,0.180022176
Ptr04,0.09063949
Ptr04,0.14750327
Ptr04,0.118261049
Ptr04,0.139325397
Ptr04,0.158663813
Ptr04,0.123770571
Ptr04,0.127228359
Ptr04,0.21793482
Ptr04,0.187174057
Ptr04,0.114370698
Ptr04,0.124414743
Ptr04,0.102467777
Ptr04,0.176485408
Ptr04,0.078646683
Ptr04,0.091110671
Ptr04,0.146428479
Ptr04,0.095914073
Ptr04,0.143078056
Ptr04,0.101932581
Ptr04,0.190525534
Ptr04,0.187947598
Ptr04,0.088933078
Ptr04,0.133666502
Ptr04,0.104168906
Ptr04,0.151809681
Ptr04,0.084510379
Ptr04,0.18486671
Ptr04,0.125542955
Ptr04,0.1349558
Ptr04,0.145932905
Ptr04,0.124123654
Ptr04,0.153190805
Ptr04,0.066860746
Ptr04,0.135571005
Ptr04,0.143367094
Ptr04,0.185079624
Ptr04,0.127582799
Ptr04,0.091762974
Ptr04,0.119817363
Ptr04,0.12243251
Ptr04,0.122554862
Ptr04,0.155943282
Ptr04,0.092579537
Ptr04,0.140024024
Ptr04,0.126821937
Ptr04,0.144893319
Ptr04,0.125175534
Ptr04,0.169745145
Ptr04,0.250182758
Ptr04,0.106644291
Ptr04,0.16512963
Ptr04,0.179554795
Ptr04,0.117623208
Ptr04,0.140685629
Ptr04,0.156135847
Ptr04,0.130208717
Ptr04,0.103367022
Ptr04,0.078371122
Ptr04,0.101237669
Ptr04,0.255191477
Ptr04,0.112055504
Ptr04,0.150719104
Ptr04,0.13133629
Ptr04,0.080904742
Ptr04,0.139550566
Ptr04,0.109328428
Ptr04,0.117828483
Ptr04,0.179294959
Ptr04,0.123610395
Ptr04,0.080889986
Ptr04,0.125688339
Ptr04,0.105795916
Ptr04,0.138870278
Ptr04,0.100692185
Ptr04,0.104187839
Ptr04,0.125069679
Ptr04,0.105070038
Ptr04,0.108171821
Ptr04,0.319195213
Ptr04,0.102409886
Ptr04,0.165995387
Ptr04,0.15534278
Ptr04,0.143105919
Ptr04,0.102933924
Ptr04,0.101307691
Ptr04,0.089155622
Ptr04,0.101111312
Ptr04,0.091738959
Ptr04,0.129682554
Ptr04,0.134053072
Ptr04,0.087788353
Ptr04,0.244318561
Ptr04,0.126968699
Ptr04,0.176491332
Ptr04,0.096547137
Ptr04,0.086487404
Ptr04,0.102367492
Ptr04,0.074372815
Ptr04,0.173900158
Ptr04,0.136866462
Ptr04,0.128358646
Ptr04,0.11673747
Ptr04,0.137472544
Ptr04,0.153465707
Ptr04,0.116540407
Ptr04,0.108506762
Ptr04,0.203284902
Ptr04,0.093257221
Ptr04,0.116606329
Ptr04,0.11355258
Ptr04,0.101047241
Ptr04,0.145952168
Ptr04,0.091720261
Ptr04,0.131762276
Ptr04,0.15570094
Ptr04,0.167048696
Ptr04,0.12401004
Ptr04,0.163803925
Ptr04,0.110485635
Ptr04,0.098826417
Ptr04,0.150926638
Ptr04,0.094246988
Ptr04,0.197661121
Ptr04,0.110218675
Ptr04,0.111254044
Ptr04,0.116527272
Ptr04,0.1893029
Ptr04,0.159243237
Ptr04,0.102784973
Ptr04,0.192965727
Ptr04,0.20907632
Ptr04,0.198923351
Ptr04,0.066733058
Ptr04,0.132144886
Ptr04,0.094189707
Ptr04,0.117307381
Ptr04,0.183270217
Ptr04,0.114652431
Ptr04,0.206690191
Ptr04,0.117805549
Ptr04,0.080200787
Ptr04,0.119941916
Ptr04,0.109903743
Ptr04,0.146752029
Ptr04,0.091964531
Ptr04,0.136429046
Ptr04,0.112695644
Ptr04,0.160945222
Ptr04,0.220958457
Ptr04,0.09556365
Ptr04,0.159932044
Ptr04,0.125368038
Ptr04,0.179573907
Ptr04,0.184185839
Ptr04,0.225300617
Ptr04,0.110276633
Ptr04,0.11863051
Ptr04,0.078693811
Ptr04,0.098483302
Ptr04,0.133550027
Ptr04,0.109471336
Ptr04,0.160396092
Ptr04,0.188166669
Ptr04,0.122124532
Ptr04,0.17285781
Ptr04,0.094049407
Ptr04,0.140068347
Ptr04,0.142301584
Ptr04,0.183070293
Ptr04,0.335620629
Ptr04,0.096544745
Ptr04,0.100683453
Ptr04,0.093223225
Ptr04,0.11876851
Ptr04,0.142700485
Ptr04,0.109143977
Ptr04,0.140766109
Ptr04,0.100127123
Ptr04,0.205310412
Ptr04,0.12881722
Ptr04,0.150510463
Ptr04,0.101405328
Ptr04,0.107349801
Ptr04,0.235269332
Ptr04,0.101394489
Ptr04,0.102730092
Ptr04,0.10480509
Ptr04,0.137096191
Ptr04,0.106197828
Ptr04,0.105068207
Ptr04,0.212581182
Ptr04,0.111945708
Ptr04,0.154488235
Ptr04,0.139998062
Ptr04,0.114616367
Ptr04,0.135302294
Ptr04,0.111792202
Ptr04,0.150095704
Ptr04,0.159381222
Ptr04,0.083023873
Ptr04,0.252532432
Ptr04,0.152085427
Ptr04,0.08510607
Ptr04,0.191362504
Ptr04,0.148957354
Ptr04,0.167566103
Ptr04,0.055964556
Ptr04,0.088396171
Ptr04,0.189250318
Ptr04,0.129432907
Ptr04,0.114751672
Ptr04,0.094168778
Ptr04,0.114064459
Ptr04,0.17950185
Ptr04,0.136603007
Ptr04,0.114743801
Ptr04,0.163747615
Ptr04,0.11657776
Ptr04,0.088754246
Ptr04,0.130363957
Ptr04,0.137341605
Ptr04,0.115001636
Ptr04,0.136616016
Ptr04,0.131411795
Ptr04,0.163023511
Ptr04,0.143508311
Ptr04,0.115442515
Ptr04,0.141264441
Ptr04,0.084761864
Ptr04,0.099536904
Ptr04,0.185925144
Ptr04,0.080388394
Ptr04,0.144053082
Ptr04,0.163572507
Ptr04,0.179709914
Ptr04,0.13860039
Ptr04,0.11481335
Ptr04,0.123063267
Ptr04,0.146998498
Ptr04,0.09429979
Ptr04,0.069453866
Ptr04,0.105958014
Ptr04,0.093093028
Ptr04,0.171689957
Ptr04,0.075457981
Ptr04,0.11675689
Ptr04,0.132462257
Ptr04,0.137006348
Ptr04,0.184829275
Ptr04,0.134203204
Ptr04,0.112404365
Ptr04,0.141350069
Ptr04,0.093732846
Ptr04,0.161609504
Ptr04,0.121829729
Ptr04,0.130553529
Ptr04,0.176416583
Ptr04,0.117827785
Ptr04,0.132608701
Ptr04,0.110395
Ptr04,0.096991656
Ptr04,0.104967911
Ptr04,0.170856569
Ptr04,0.11261002
Ptr04,0.130890466
Ptr04,0.11761435
Ptr04,0.093313409
Ptr04,0.11982911
Ptr04,0.109548766
Ptr04,0.094450083
Ptr04,0.120165674
Ptr04,0.120793312
Ptr04,0.197781045
Ptr04,0.18008848
Ptr04,0.113305781
Ptr04,0.157266236
Ptr04,0.106225216
Ptr04,0.128669081
Ptr04,0.142661921
Ptr04,0.206533594
Ptr04,0.097143069
Ptr04,0.104669262
Ptr04,0.146402251
Ptr04,0.083880112
Ptr04,0.091475042
Ptr04,0.160389159
Ptr04,0.072717806
Ptr04,0.177961999
Ptr04,0.314282624
Ptr04,0.140087384
Ptr04,0.119480267
Ptr04,0.138017259
Ptr04,0.122565839
Ptr04,0.086903777
Ptr04,0.207016244
Ptr04,0.055734845
Ptr04,0.092650962
Ptr04,0.163069811
Ptr04,0.103818799
Ptr04,0.082531139
Ptr04,0.17316962
Ptr04,0.154226875
Ptr04,0.129545151
Ptr04,0.087211294
Ptr04,0.087954374
Ptr05,0.155645662
Ptr05,0.194904896
Ptr05,0.163827049
Ptr05,0.104250829
Ptr05,0.096398954
Ptr05,0.139208499
Ptr05,0.214467683
Ptr05,0.206979974
Ptr05,0.166864308
Ptr05,0.159938082
Ptr05,0.209820559
Ptr05,0.131031652
Ptr05,0.148458621
Ptr05,0.154010781
Ptr05,0.134601583
Ptr05,0.149876524
Ptr05,0.150281267
Ptr05,0.102743537
Ptr05,0.158636265
Ptr05,0.095106209
Ptr05,0.138664079
Ptr05,0.201539654
Ptr05,0.16887008
Ptr05,0.127851549
Ptr05,0.126472902
Ptr05,0.161397822
Ptr05,0.226456624
Ptr05,0.1437694
Ptr05,0.153106434
Ptr05,0.136511829
Ptr05,0.152851281
Ptr05,0.168519474
Ptr05,0.193582795
Ptr05,0.154734944
Ptr05,0.128063062
Ptr05,0.184669794
Ptr05,0.157325172
Ptr05,0.127148762
Ptr05,0.152619906
Ptr05,0.149885981
Ptr05,0.120348555
Ptr05,0.10585687
Ptr05,0.137952996
Ptr05,0.209209872
Ptr05,0.188048252
Ptr05,0.135620038
Ptr05,0.151505947
Ptr05,0.196215128
Ptr05,0.148455704
Ptr05,0.199032576
Ptr05,0.103799285
Ptr05,0.127706472
Ptr05,0.081249388
Ptr05,0.161984467
Ptr05,0.175767889
Ptr05,0.184245751
Ptr05,0.13768123
Ptr05,0.169258124
Ptr05,0.12228758
Ptr05,0.117554143
Ptr05,0.162356591
Ptr05,0.222042222
Ptr05,0.110235458
Ptr05,0.173188245
Ptr05,0.163598206
Ptr05,0.171879224
Ptr05,0.17321227
Ptr05,0.11521885
Ptr05,0.163595052
Ptr05,0.118483594
Ptr05,0.163247073
Ptr05,0.183150644
Ptr05,0.206635299
Ptr05,0.104840634
Ptr05,0.179624567
Ptr05,0.197934345
Ptr05,0.168445571
Ptr05,0.140862446
Ptr05,0.129920973
Ptr05,0.188642138
Ptr05,0.170603992
Ptr05,0.17335878
Ptr05,0.172500129
Ptr05,0.184652872
Ptr05,0.082145159
Ptr05,0.096837291
Ptr05,0.098985329
Ptr05,0.286425916
Ptr05,0.155067387
Ptr05,0.124314339
Ptr05,0.214331191
Ptr05,0.077211824
Ptr05,0.093028543
Ptr05,0.183860695
Ptr05,0.188208494
Ptr05,0.097771849
Ptr05,0.199500238
Ptr05,0.157891109
Ptr05,0.151297705
Ptr05,0.195146904
Ptr05,0.113891798
Ptr05,0.14266053
Ptr05,0.113482677
Ptr05,0.160273157
Ptr05,0.234126423
Ptr05,0.14294647
Ptr05,0.179836285
Ptr05,0.145903928
Ptr05,0.164542131
Ptr05,0.138536973
Ptr05,0.158987517
Ptr05,0.156305594
Ptr05,0.104163006
Ptr05,0.150794285
Ptr05,0.125893414
Ptr05,0.103351001
Ptr05,0.227442523
Ptr05,0.145826031
Ptr05,0.212709116
Ptr05,0.165282576
Ptr05,0.127617518
Ptr05,0.169016348
Ptr05,0.194691093
Ptr05,0.133928372
Ptr05,0.121492753
Ptr05,0.167377163
Ptr05,0.172196558
Ptr05,0.212041127
Ptr05,0.133738702
Ptr05,0.126047743
Ptr05,0.174038088
Ptr05,0.154503968
Ptr05,0.156122378
Ptr05,0.12550583
Ptr05,0.126651246
Ptr05,0.1607338
Ptr05,0.149233414
Ptr05,0.178630437
Ptr05,0.15236938
Ptr05,0.118189377
Ptr05,0.169312165
Ptr05,0.099952295
Ptr05,0.185278078
Ptr05,0.138134154
Ptr05,0.206013987
Ptr05,0.115296273
Ptr05,0.18375628
Ptr05,0.180814775
Ptr05,0.154509111
Ptr05,0.165894699
Ptr05,0.168516949
Ptr05,0.311595104
Ptr05,0.214274596
Ptr05,0.141704064
Ptr05,0.190750977
Ptr05,0.170509387
Ptr05,0.22028224
Ptr05,0.17770576
Ptr05,0.155355214
Ptr05,0.168077603
Ptr05,0.116748138
Ptr05,0.116197758
Ptr05,0.127236257
Ptr05,0.157447436
Ptr05,0.128874314
Ptr05,0.145135491
Ptr05,0.172453935
Ptr05,0.12136075
Ptr05,0.194226971
Ptr05,0.143756302
Ptr05,0.207885641
Ptr05,0.155969234
Ptr05,0.122276545
Ptr05,0.1847289
Ptr05,0.205008383
Ptr05,0.163646471
Ptr05,0.153179587
Ptr05,0.140948232
Ptr05,0.201431097
Ptr05,0.120649608
Ptr05,0.130047772
Ptr05,0.173850372
Ptr05,0.194116411
Ptr05,0.097929751
Ptr05,0.176570355
Ptr05,0.184680407
Ptr05,0.118425637
Ptr05,0.189729461
Ptr05,0.178468337
Ptr05,0.174105478
Ptr05,0.18962259
Ptr05,0.137824586
Ptr05,0.172405009
Ptr05,0.151708027
Ptr05,0.18363371
Ptr05,0.116988981
Ptr05,0.24963949
Ptr05,0.146475685
Ptr05,0.172793804
Ptr05,0.165295986
Ptr05,0.169589779
Ptr05,0.188428463
Ptr05,0.178082731
Ptr05,0.151683161
Ptr05,0.184929717
Ptr05,0.117540551
Ptr05,0.113563598
Ptr05,0.16993304
Ptr05,0.111095703
Ptr05,0.139097416
Ptr05,0.107859543
Ptr05,0.126646335
Ptr05,0.128819029
Ptr05,0.157781257
Ptr05,0.17028411
Ptr05,0.098817391
Ptr05,0.101956974
Ptr05,0.142555584
Ptr05,0.181449157
Ptr05,0.145304189
Ptr05,0.159009559
Ptr05,0.123848888
Ptr05,0.182649588
Ptr05,0.178010917
Ptr05,0.1646262
Ptr05,0.083935163
Ptr05,0.135929556
Ptr05,0.135775078
Ptr05,0.132132619
Ptr05,0.131058842
Ptr05,0.178751067
Ptr05,0.134804158
Ptr05,0.265128324
Ptr05,0.17326817
Ptr05,0.192111209
Ptr05,0.134402658
Ptr05,0.115893732
Ptr05,0.164068317
Ptr05,0.153740548
Ptr05,0.14500894
Ptr05,0.151493968
Ptr05,0.193370193
Ptr05,0.107135465
Ptr05,0.191163582
Ptr05,0.189259339
Ptr05,0.129130952
Ptr05,0.111523996
Ptr05,0.163791441
Ptr05,0.178153318
Ptr05,0.198126266
Ptr05,0.145848433
Ptr05,0.155253929
Ptr05,0.108981699
Ptr05,0.186877589
Ptr05,0.179417087
Ptr05,0.168308884
Ptr05,0.113402842
Ptr05,0.164419642
Ptr05,0.193651445
Ptr05,0.197735686
Ptr05,0.136718058
Ptr05,0.130116606
Ptr05,0.11358072
Ptr05,0.19364673
Ptr05,0.202283794
Ptr05,0.123219431
Ptr05,0.131059417
Ptr05,0.157104687
Ptr05,0.196229692
Ptr05,0.152745393
Ptr05,0.135828125
Ptr05,0.115690598
Ptr05,0.160976999
Ptr05,0.095917028
Ptr05,0.203400426
Ptr05,0.202921012
Ptr05,0.205172205
Ptr05,0.10915449
Ptr05,0.142200296
Ptr05,0.142824165
Ptr05,0.102272768
Ptr05,0.137866832
Ptr05,0.129791501
Ptr05,0.147604824
Ptr05,0.177663594
Ptr05,0.165331789
Ptr05,0.106483901
Ptr05,0.187130037
Ptr05,0.183601755
Ptr05,0.134369291
Ptr05,0.18546326
Ptr05,0.154237489
Ptr05,0.101866797
Ptr05,0.152201344
Ptr05,0.201056467
Ptr05,0.145464932
Ptr05,0.171697436
Ptr05,0.197472892
Ptr05,0.117098669
Ptr05,0.153532012
Ptr05,0.137710479
Ptr05,0.137686712
Ptr05,0.133354756
Ptr05,0.131563135
Ptr05,0.205482438
Ptr05,0.163793549
Ptr05,0.12439699
Ptr05,0.148264902
Ptr05,0.167479561
Ptr05,0.090243708
Ptr05,0.17919729
Ptr05,0.179710012
Ptr05,0.191880007
Ptr05,0.117544205
Ptr05,0.148107987
Ptr05,0.169825057
Ptr05,0.170576277
Ptr05,0.155846612
Ptr05,0.190063674
Ptr05,0.139622551
